,station_id,acces_code,latitude,longitude,city,state,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_connector_types,ev_pricing
41023,173899,public,42.774917,-71.07792,Haverhill,MA,0,2,-1,J1772,-1
41024,173900,public,42.774833,-71.078042,Haverhill,MA,0,2,-1,J1772,-1
41025,173901,public,43.094271,-73.753611,Saratoga Springs,NY,0,2,-1,J1772,-1
41026,173902,public,43.093545,-73.755342,Saratoga Springs,NY,0,2,-1,J1772,-1
41027,173903,public,43.09355,-73.755474,Saratoga Springs,NY,0,2,-1,J1772,-1
41032,173910,public,39.978179,-76.682354,East York,PA,0,2,-1,J1772,-1
41042,173924,public,40.602263,-75.475485,Allentown,PA,0,2,-1,J1772,-1
41043,173925,public,40.604089,-75.466137,Allentown,PA,0,2,-1,J1772,-1
41044,173926,public,40.604498,-75.471073,Allentown,PA,0,2,-1,J1772,-1
41047,173930,public,42.727521,-73.681147,Troy,NY,0,2,-1,J1772,-1
41058,173941,public,40.844206,-74.118435,Rutherford,NJ,0,1,-1,J1772,-1
41059,173942,public,40.826015,-74.109005,Rutherford,NJ,0,1,-1,J1772,-1
41060,173943,public,40.828585,-74.103726,Rutherford,NJ,0,1,-1,J1772,-1
41061,173944,public,40.828711,-74.103624,Rutherford,NJ,0,1,-1,J1772,-1
41062,173945,public,40.828629,-74.103712,Rutherford,NJ,0,1,-1,J1772,-1
41064,173947,public,42.731506,-73.679497,Troy,NY,0,2,-1,J1772,-1
41075,173958,public,43.201918,-77.574566,Rochester,NY,0,2,-1,J1772,-1
41076,173959,public,43.201899,-77.574545,Rochester,NY,0,1,-1,J1772,-1
41077,173960,public,43.201924,-77.574537,Rochester,NY,0,2,-1,J1772,-1
41078,173961,public,43.202118,-77.574545,Rochester,NY,0,1,-1,J1772,-1
41079,173962,public,43.202069,-77.574531,Rochester,NY,0,2,-1,J1772,-1
41080,173963,public,43.202055,-77.57455,Rochester,NY,0,2,-1,J1772,-1
41081,173964,public,43.202583,-77.574614,Rochester,NY,0,2,-1,J1772,-1
41082,173965,public,43.202045,-77.574595,Rochester,NY,0,1,-1,J1772,-1
41083,173966,public,43.202337,-77.574576,Rochester,NY,0,2,-1,J1772,-1
41084,173967,public,43.201813,-77.574597,Rochester,NY,0,2,-1,J1772,-1
41085,173969,public,40.664399,-74.216562,Elizabeth,NJ,0,2,-1,J1772,-1
41086,173970,public,40.664475,-74.216554,Elizabeth,NJ,0,2,-1,J1772,-1
41087,173971,public,40.664509,-74.216541,Elizabeth,NJ,0,2,-1,J1772,-1
41099,173985,public,42.692516,-73.885172,Guilderland,NY,0,2,-1,J1772,-1
41100,173986,public,43.941749,-72.603679,Randolph Center,VT,0,2,-1,J1772,-1
41107,173998,public,42.721029,-73.797244,Albany,NY,0,2,-1,J1772,-1
41115,174010,public,40.696425,-74.183688,Newark,NJ,0,2,-1,J1772,-1
41116,174011,public,40.696453,-74.183581,Newark,NJ,0,1,-1,J1772,-1
41117,174012,public,40.696494,-74.18357,Newark,NJ,0,1,-1,J1772,-1
41118,174013,public,40.69647,-74.183691,Newark,NJ,0,2,-1,J1772,-1
41119,174014,public,40.696463,-74.18382,Newark,NJ,0,1,-1,J1772,-1
41120,174015,public,40.696515,-74.183765,Newark,NJ,0,2,-1,J1772,-1
41121,174016,public,40.696435,-74.18385,Newark,NJ,0,2,-1,J1772,-1
41123,174018,public,41.115119,-74.1537,Suffern,NY,0,2,-1,J1772,-1
41128,174028,public,42.153054,-77.053977,Corning,NY,0,2,-1,J1772,-1
41142,174042,public,41.739405,-74.079828,New Paltz,NY,0,2,-1,J1772,-1
41144,174048,public,42.345807,-71.547397,Marlborough,MA,0,2,-1,J1772,-1
41152,174058,public,40.77393,-73.240723,Brentwood,NY,0,2,-1,J1772,-1
41182,174092,public,42.648924,-71.31169,Lowell,MA,0,2,-1,J1772,-1
41183,174093,public,42.648924,-71.311708,Lowell,MA,0,2,-1,J1772,-1
41184,174094,public,42.648956,-71.311752,Lowell,MA,0,2,-1,J1772,-1
41186,174096,public,43.671176,-74.007611,North Creek,NY,0,2,-1,J1772,-1
41187,174097,public,43.671111,-74.007596,North Creek,NY,0,2,-1,J1772,-1
41188,174098,public,41.736788,-74.084313,New Paltz,NY,0,2,-1,J1772,-1
41189,174099,public,41.736893,-74.084215,New Paltz,NY,0,2,-1,J1772,-1
41190,174100,public,42.285114,-71.788279,Worcester,MA,0,2,-1,J1772,-1
41191,174101,public,42.272716,-71.790565,Worcester,MA,0,2,-1,J1772,-1
41192,174103,public,42.642972,-71.305563,Lowell,MA,0,2,-1,J1772,-1
41193,174104,public,42.642787,-71.305546,Lowell,MA,0,2,-1,J1772,-1
41194,174105,public,42.64277,-71.305527,Lowell,MA,0,2,-1,J1772,-1
41195,174107,public,42.643929,-71.305118,Lowell,MA,0,2,-1,J1772,-1
41199,174113,public,42.399664,-71.257781,Waltham,MA,0,2,-1,J1772,-1
41200,174114,public,42.399705,-71.257772,Waltham,MA,0,2,-1,J1772,-1
41201,174115,public,42.399776,-71.257763,Waltham,MA,0,2,-1,J1772,-1
41205,174120,public,44.283149,-73.979463,Lake Placid,NY,0,2,-1,J1772,-1
41251,174174,public,40.791832,-77.861233,State College,PA,0,2,-1,J1772,-1
41252,174175,public,40.792045,-77.86131,State College,PA,0,2,-1,J1772,-1
41256,174179,public,40.755077,-73.955605,New York,NY,0,1,-1,J1772,-1
41257,174180,public,40.755024,-73.955605,New York,NY,0,1,-1,J1772,-1
41258,174181,public,40.75533,-73.95569,New York,NY,0,1,-1,J1772,-1
41259,174182,public,40.755314,-73.955605,New York,NY,0,1,-1,J1772,-1
41260,174183,public,40.75516,-73.955605,New York,NY,0,1,-1,J1772,-1
41261,174184,public,40.755142,-73.9556,New York,NY,0,1,-1,J1772,-1
41262,174185,public,40.755108,-73.955605,New York,NY,0,1,-1,J1772,-1
41263,174186,public,41.82911,-71.50173,Johnston,RI,0,2,-1,J1772,-1
41265,174188,public,41.83241,-71.50161,Johnston,RI,0,2,-1,J1772,-1
41266,174189,public,42.742071,-73.682119,Troy,NY,0,2,-1,J1772,-1
41267,174190,public,42.741852,-73.682174,Troy,NY,0,2,-1,J1772,-1
41268,174192,public,42.742017,-73.682125,Troy,NY,0,2,-1,J1772,-1
41270,174195,public,43.049507,-77.09373,Newark,NY,0,2,-1,J1772,-1
41271,174196,public,43.0489,-77.09397,Newark,NY,0,2,-1,J1772,-1
41272,174197,public,43.049065,-77.094025,Newark,NY,0,2,-1,J1772,-1
41273,174198,public,42.317883,-72.63027,Northampton,MA,0,2,-1,J1772,-1
41274,174199,public,42.398567,-71.147416,Cambridge,MA,0,2,-1,J1772,-1
41275,174200,public,42.398579,-71.147497,Cambridge,MA,0,2,-1,J1772,-1
41276,174201,public,42.398583,-71.147598,Cambridge,MA,0,2,-1,J1772,-1
41277,174202,public,42.398623,-71.147308,Cambridge,MA,0,2,-1,J1772,-1
41278,174203,public,42.398599,-71.147394,Cambridge,MA,0,2,-1,J1772,-1
41279,174205,public,42.733055,-73.728065,Watervliet,NY,0,2,-1,J1772,-1
41289,174215,public,42.522083,-71.04651,Wakefield,MA,0,2,-1,J1772,-1
41291,174217,public,42.687111,-71.145326,Lawrence,MA,0,2,-1,J1772,-1
41292,174218,public,42.687222,-71.145541,Lawrence,MA,0,2,-1,J1772,-1
41293,174219,public,42.68723,-71.145498,Lawrence,MA,0,2,-1,J1772,-1
41294,174220,public,42.687198,-71.145423,Lawrence,MA,0,2,-1,J1772,-1
41295,174221,public,42.687178,-71.14539,Lawrence,MA,0,2,-1,J1772,-1
41297,174224,public,42.341778,-72.52079,Amherst,MA,0,2,-1,J1772,-1
41303,174232,public,40.604093,-75.470183,Allentown,PA,0,2,-1,J1772,-1
41306,174235,public,40.717124,-74.042493,Jersey City,NJ,0,2,-1,J1772,-1
41308,174247,public,42.812088,-70.87287,Newburyport,MA,0,2,-1,J1772,-1
41317,174260,public,40.442586,-79.998023,Pittsburgh,PA,0,2,-1,J1772,-1
41318,174261,public,40.442667,-79.997991,Pittsburgh,PA,0,2,-1,J1772,-1
41319,174262,public,40.442725,-79.998013,Pittsburgh,PA,0,2,-1,J1772,-1
41320,174263,public,40.439328,-80.001914,Pittsburgh,PA,0,2,-1,J1772,-1
41321,174264,public,40.439033,-80.002051,Pittsburgh,PA,0,2,-1,J1772,-1
41322,174265,public,40.439224,-80.002013,Pittsburgh,PA,0,2,-1,J1772,-1
41326,174273,public,40.057368,-75.525922,Malvern,PA,0,2,-1,J1772,-1
41336,174283,public,40.830957,-77.846018,State College,PA,0,2,-1,J1772,-1
41346,174293,public,43.19733,-77.57841,Rochester,NY,0,2,-1,J1772,-1
41347,174294,public,43.19752,-77.57842,Rochester,NY,0,1,-1,J1772,-1
41348,174295,public,43.19745,-77.578415,Rochester,NY,0,2,-1,J1772,-1
41349,174296,public,43.19744,-77.578415,Rochester,NY,0,2,-1,J1772,-1
41350,174297,public,43.19736,-77.57842,Rochester,NY,0,2,-1,J1772,-1
41357,174304,public,42.289497,-72.64497,Easthampton,MA,0,2,-1,J1772,-1
41377,174327,public,40.453773,-80.158392,Pittsburgh,PA,0,2,-1,J1772,-1
41378,174328,public,43.093051,-73.74335,Saratoga Springs,NY,0,2,-1,J1772,-1
41379,174329,public,43.094747,-73.743656,Saratoga Springs,NY,0,2,-1,J1772,-1
41380,174330,public,43.093005,-73.743346,Saratoga Springs,NY,0,2,-1,J1772,-1
41381,174331,public,40.60055,-75.472871,Allentown,PA,0,1,-1,J1772,-1
41382,174332,public,40.600473,-75.472817,Allentown,PA,0,1,-1,J1772,-1
41392,174343,public,42.325577,-71.060745,Boston,MA,0,1,-1,J1772,-1
41393,174344,public,42.32517,-71.061134,Boston,MA,0,1,-1,J1772,-1
41409,174365,public,41.795393,-71.435927,Providence,RI,0,2,-1,J1772,-1
41410,174367,public,42.48615,-71.433846,Acton,MA,0,2,-1,J1772,-1
41425,174383,public,42.859715,-76.98571,Geneva,NY,0,2,-1,J1772,-1
41443,174408,public,42.959843,-77.135293,Clifton Springs,NY,0,2,-1,J1772,-1
41445,174411,public,43.060347,-77.099857,Newark,NY,0,2,-1,J1772,-1
41446,174412,public,43.060251,-77.099865,Newark,NY,0,2,-1,J1772,-1
41447,174413,public,43.060982,-77.104497,Newark,NY,0,2,-1,J1772,-1
41448,174414,public,43.060935,-77.104487,Newark,NY,0,2,-1,J1772,-1
41449,174415,public,43.060847,-77.104491,Newark,NY,0,2,-1,J1772,-1
41450,174416,public,43.060785,-77.104482,Newark,NY,0,2,-1,J1772,-1
41451,174417,public,43.060297,-77.099863,Newark,NY,0,2,-1,J1772,-1
41452,174418,public,43.060887,-77.104487,Newark,NY,0,2,-1,J1772,-1
41462,174432,public,41.828562,-71.432443,Providence,RI,0,2,-1,J1772,-1
41479,174451,public,43.149392,-77.636784,Rochester,NY,0,2,-1,J1772,-1
41480,174452,public,43.149386,-77.63691,Rochester,NY,0,2,-1,J1772,-1
41481,174453,public,43.149397,-77.636852,Rochester,NY,0,2,-1,J1772,-1
41482,174454,public,43.14939,-77.636613,Rochester,NY,0,2,-1,J1772,-1
41483,174455,public,43.191585,-77.588747,Rochester,NY,0,2,-1,J1772,-1
41484,174456,public,43.191449,-77.58914,Rochester,NY,0,2,-1,J1772,-1
41485,174457,public,43.191681,-77.588746,Rochester,NY,0,2,-1,J1772,-1
41486,174458,public,43.191475,-77.589269,Rochester,NY,0,2,-1,J1772,-1
41493,174465,public,41.809756,-71.42861,Providence,RI,0,2,-1,J1772,-1
41494,174466,public,41.809782,-71.428655,Providence,RI,0,2,-1,J1772,-1
41497,174487,public,40.207119,-76.1491,Ephrata,PA,0,2,-1,J1772,-1
41502,174492,public,41.65958,-74.69082,Monticello,NY,0,2,-1,J1772,-1
41512,174504,public,40.740214,-73.60113,Westbury,NY,0,2,-1,J1772,-1
41513,174505,public,40.740154,-73.601131,Westbury,NY,0,2,-1,J1772,-1
41514,174506,public,40.740106,-73.601104,Westbury,NY,0,2,-1,J1772,-1
41515,174507,public,40.740059,-73.601087,Westbury,NY,0,2,-1,J1772,-1
41526,174519,public,43.110188,-76.18723,Liverpool,NY,0,2,-1,J1772,-1
41527,174520,public,43.106861,-76.184909,Liverpool,NY,0,2,-1,J1772,-1
41532,174525,public,43.984864,-73.127714,Middlebury,VT,0,2,-1,J1772,-1
41533,174526,public,43.984993,-73.127797,Middlebury,VT,0,2,-1,J1772,-1
41535,174529,public,42.276825,-73.058014,Becket,MA,0,2,-1,J1772,-1
41538,174533,public,41.521948,-71.299446,Middletown,RI,0,2,-1,J1772,-1
41548,174545,public,42.360348,-71.02695,Boston,MA,0,1,-1,J1772,-1
41549,174546,public,42.360588,-71.026852,Boston,MA,0,0,1,CHADEMO J1772COMBO,-1
41550,174547,public,42.360767,-71.026777,Boston,MA,0,0,1,CHADEMO J1772COMBO,-1
41554,174551,public,43.151985,-77.600943,Rochester,NY,0,2,-1,J1772,-1
41555,174552,public,43.152205,-77.600897,Rochester,NY,0,2,-1,J1772,-1
41556,174553,public,43.152099,-77.600934,Rochester,NY,0,2,-1,J1772,-1
41557,174554,public,43.151953,-77.600919,Rochester,NY,0,2,-1,J1772,-1
41576,174574,public,41.520617,-71.288766,Middletown,RI,0,2,-1,J1772,-1
41611,174609,public,40.429932,-79.996237,Pittsburgh,PA,0,2,-1,J1772,-1
41615,174614,public,40.430488,-79.995904,Pittsburgh,PA,0,2,-1,J1772,-1
41616,174615,public,40.430455,-79.995893,Pittsburgh,PA,0,2,-1,J1772,-1
41617,174616,public,40.75824,-73.95967,New York,NY,0,2,-1,J1772,-1
41618,174618,public,39.985157,-76.713239,York,PA,0,0,1,J1772COMBO,-1
41619,174619,public,39.98516,-76.71299,York,PA,0,2,-1,J1772,-1
41630,174638,public,42.983444,-74.29299,Johnstown,NY,0,2,-1,J1772,-1
41631,174639,public,42.715393,-73.81351,Colonie,NY,0,2,-1,J1772,-1
41632,174641,public,40.645659,-73.779481,Queens,NY,0,2,-1,J1772,-1
41633,174642,public,40.645916,-73.779152,Queens,NY,0,2,-1,J1772,-1
41634,174643,public,40.645758,-73.779314,Queens,NY,0,2,-1,J1772,-1
41637,174647,public,42.370925,-71.070969,Cambridge,MA,0,1,-1,J1772,-1
41638,174648,public,42.370649,-71.071232,Cambridge,MA,0,1,-1,J1772,-1
41643,174653,public,41.812804,-71.490109,Johnston,RI,0,2,-1,J1772,-1
41644,174654,public,41.812652,-71.490125,Johnston,RI,0,2,-1,J1772,-1
41645,174655,public,41.812666,-71.490283,Johnston,RI,0,2,-1,J1772,-1
41646,174656,public,41.812644,-71.490056,Johnston,RI,0,2,-1,J1772,-1
41648,174658,public,41.297447,-72.92715,New Haven,CT,0,2,-1,J1772,-1
41649,174659,public,41.297495,-72.927064,New Haven,CT,0,2,-1,J1772,-1
41650,174660,public,41.297519,-72.927107,New Haven,CT,0,2,-1,J1772,-1
41651,174661,public,41.297487,-72.927193,New Haven,CT,0,2,-1,J1772,-1
41664,174678,public,41.660181,-71.451325,East Greenwich,RI,0,2,-1,J1772,-1
41667,174681,public,43.027196,-77.762956,Scottsville,NY,0,1,-1,J1772,-1
41687,174708,public,42.24911,-73.78468,Hudson,NY,0,2,-1,J1772,-1
41688,174709,public,42.2491,-73.78469,Hudson,NY,0,2,-1,J1772,-1
41691,174712,public,42.741644,-73.787819,Latham,NY,0,2,-1,J1772,-1
41692,174713,public,42.741644,-73.787651,Latham,NY,0,2,-1,J1772,-1
41693,174714,public,42.739933,-73.78839,Latham,NY,0,2,-1,J1772,-1
41698,174719,public,42.340364,-71.103418,Boston,MA,0,2,-1,J1772,-1
41699,174720,public,42.340371,-71.103544,Boston,MA,0,2,-1,J1772,-1
41700,174721,public,42.34033,-71.103528,Boston,MA,0,2,-1,J1772,-1
41701,174722,public,41.81915,-71.44044,Providence,RI,0,2,-1,J1772,-1
41702,174723,public,41.819153,-71.44031,Providence,RI,0,2,-1,J1772,-1
41703,174724,public,41.82177,-71.4402,Providence,RI,0,2,-1,J1772,-1
41704,174725,public,41.821811,-71.440168,Providence,RI,0,2,-1,J1772,-1
41705,174726,public,42.781513,-73.705635,Cohoes,NY,0,2,-1,J1772,-1
41706,174727,public,42.781464,-73.705574,Cohoes,NY,0,2,-1,J1772,-1
41707,174728,public,42.781548,-73.705635,Cohoes,NY,0,2,-1,J1772,-1
41708,174729,public,42.781666,-73.705376,Cohoes,NY,0,2,-1,J1772,-1
41709,174730,public,42.781628,-73.70534,Cohoes,NY,0,2,-1,J1772,-1
41710,174731,public,42.778606,-73.70292,Cohoes,NY,0,2,-1,J1772,-1
41711,174732,public,42.778507,-73.70284,Cohoes,NY,0,2,-1,J1772,-1
41712,174733,public,42.778316,-73.70262,Cohoes,NY,0,2,-1,J1772,-1
41713,174734,public,42.781628,-73.70572,Cohoes,NY,0,2,-1,J1772,-1
41714,174735,public,42.78178,-73.705505,Cohoes,NY,0,2,-1,J1772,-1
41715,174736,public,42.781742,-73.705475,Cohoes,NY,0,2,-1,J1772,-1
41716,174737,public,42.781723,-73.705444,Cohoes,NY,0,2,-1,J1772,-1
41717,174738,public,42.78053,-73.70403,Cohoes,NY,0,2,-1,J1772,-1
41718,174739,public,42.32394,-71.325485,Weston,MA,0,1,-1,J1772,-1
41719,174740,public,43.179848,-76.402593,Baldwinsville,NY,0,2,-1,J1772,-1
41741,174764,public,43.092842,-75.3164,New Hartford,NY,0,2,-1,J1772,-1
41742,174765,public,43.09292,-75.31621,New Hartford,NY,0,2,-1,J1772,-1
41743,174766,public,43.09286,-75.3164,New Hartford,NY,0,2,-1,J1772,-1
41744,174767,public,43.092865,-75.31666,New Hartford,NY,0,2,-1,J1772,-1
41745,174768,public,43.092808,-75.316605,New Hartford,NY,0,2,-1,J1772,-1
41746,174770,public,43.002537,-78.84062,Tonawanda,NY,0,2,-1,J1772,-1
41757,174782,public,40.14862,-76.284051,Lititz,PA,0,2,-1,J1772,-1
41765,174791,public,42.376242,-71.026379,Boston,MA,0,2,-1,J1772,-1
41766,174792,public,42.376275,-71.026415,Boston,MA,0,2,-1,J1772,-1
41767,174793,public,42.37631,-71.026467,Boston,MA,0,2,-1,J1772,-1
41768,174794,public,42.376326,-71.026524,Boston,MA,0,2,-1,J1772,-1
41769,174795,public,42.363395,-71.018595,Boston,MA,0,2,-1,J1772,-1
41770,174796,public,42.36328,-71.01842,Boston,MA,0,2,-1,J1772,-1
41771,174797,public,42.363197,-71.01837,Boston,MA,0,2,-1,J1772,-1
41773,174799,public,42.365543,-71.02648,Boston,MA,0,2,-1,J1772,-1
41774,174800,public,42.370514,-71.029396,Boston,MA,0,1,-1,J1772,-1
41775,174801,public,42.370536,-71.029587,Boston,MA,0,0,1,CHADEMO J1772COMBO,-1
41776,174802,public,42.370426,-71.029317,Boston,MA,0,0,1,CHADEMO J1772COMBO,-1
41777,174803,public,42.370489,-71.029456,Boston,MA,0,0,1,CHADEMO J1772COMBO,-1
41778,174804,public,42.370489,-71.02937,Boston,MA,0,0,1,CHADEMO J1772COMBO,-1
41779,174805,public,42.370539,-71.029529,Boston,MA,0,0,1,CHADEMO J1772COMBO,-1
41780,174806,public,42.370431,-71.0294,Boston,MA,0,0,1,CHADEMO J1772COMBO,-1
41782,174810,public,43.190998,-77.70397,Rochester,NY,0,2,-1,J1772,-1
41783,174811,public,43.19095,-77.70397,Rochester,NY,0,2,-1,J1772,-1
41796,174826,public,40.454244,-79.982615,Pittsburgh,PA,0,2,-1,J1772,-1
41797,174827,public,40.454754,-79.982631,Pittsburgh,PA,0,2,-1,J1772,-1
41798,174828,public,40.454228,-79.98268,Pittsburgh,PA,0,2,-1,J1772,-1
41799,174829,public,40.454328,-79.982119,Pittsburgh,PA,0,2,-1,J1772,-1
41800,174830,public,40.453995,-79.982368,Pittsburgh,PA,0,2,-1,J1772,-1
41801,174831,public,40.454328,-79.982151,Pittsburgh,PA,0,2,-1,J1772,-1
41802,174832,public,42.354024,-71.068113,Boston,MA,0,2,-1,J1772,-1
41803,174833,public,42.354024,-71.068059,Boston,MA,0,2,-1,J1772,-1
41804,174834,public,42.353976,-71.068038,Boston,MA,0,2,-1,J1772,-1
41826,174860,public,41.78458,-71.31176,Seekonk,MA,0,2,-1,J1772,-1
41827,174862,public,43.055492,-73.15508,Arlington,VT,0,2,-1,J1772,-1
41828,174863,public,42.09579,-72.60529,West Springfield,MA,0,2,-1,J1772,-1
41829,174864,public,42.447865,-73.2597,Pittsfield,MA,0,2,-1,J1772,-1
41835,174875,public,40.443878,-79.94097,Pittsburgh,PA,0,2,-1,J1772,-1
41836,174876,public,40.44393,-79.940959,Pittsburgh,PA,0,2,-1,J1772,-1
41837,174877,public,40.443985,-79.940912,Pittsburgh,PA,0,2,-1,J1772,-1
41838,174878,public,42.361782,-71.090538,Cambridge,MA,0,2,-1,J1772,-1
41839,174879,public,42.36177,-71.09054,Cambridge,MA,0,1,-1,J1772,-1
41840,174880,public,40.437939,-79.999009,Pittsburgh,PA,0,2,-1,J1772,-1
41841,174881,public,40.437957,-79.999038,Pittsburgh,PA,0,2,-1,J1772,-1
41842,174882,public,40.437991,-79.999081,Pittsburgh,PA,0,2,-1,J1772,-1
41846,174886,public,42.960455,-78.769121,Amherst,NY,0,2,-1,J1772,-1
41847,174887,public,42.274974,-71.798078,Worcester,MA,0,2,-1,J1772,-1
41848,174888,public,42.27503,-71.798129,Worcester,MA,0,2,-1,J1772,-1
41849,174889,public,42.274998,-71.798115,Worcester,MA,0,2,-1,J1772,-1
41850,174890,public,42.275066,-71.798123,Worcester,MA,0,2,-1,J1772,-1
41869,174910,public,40.459924,-79.9232,Pittsburgh,PA,0,2,-1,J1772,-1
41870,174911,public,40.459947,-79.923042,Pittsburgh,PA,0,2,-1,J1772,-1
41871,174912,public,40.459901,-79.923136,Pittsburgh,PA,0,2,-1,J1772,-1
41872,174913,public,40.447699,-80.022545,Pittsburgh,PA,0,2,-1,J1772,-1
41873,174914,public,40.447699,-80.022512,Pittsburgh,PA,0,2,-1,J1772,-1
41874,174915,public,40.447699,-80.022577,Pittsburgh,PA,0,2,-1,J1772,-1
41885,174926,public,42.866709,-73.777904,Clifton Park,NY,0,2,-1,J1772,-1
41886,174927,public,42.866693,-73.778011,Clifton Park,NY,0,2,-1,J1772,-1
41887,174928,public,42.866741,-73.77799,Clifton Park,NY,0,2,-1,J1772,-1
41888,174929,public,43.035553,-78.88712,North Tonawanda,NY,0,2,-1,J1772,-1
41889,174931,public,40.158518,-75.133285,Willow Grove,PA,0,2,-1,J1772,-1
41890,174932,public,42.522736,-71.135704,Woburn,MA,0,2,-1,J1772,-1
41891,174933,public,42.865037,-73.782471,Clifton Park,NY,0,2,-1,J1772,-1
41906,174956,public,42.36628,-71.02201,Boston,MA,0,2,-1,J1772,-1
41907,174957,public,42.367607,-71.02075,Boston,MA,0,2,-1,J1772,-1
41908,174958,public,42.36758,-71.0207,Boston,MA,0,2,-1,J1772,-1
41909,174959,public,42.36622,-71.02187,Boston,MA,0,2,-1,J1772,-1
41910,174960,public,42.3663,-71.02208,Boston,MA,0,2,-1,J1772,-1
41911,174961,public,42.366287,-71.02203,Boston,MA,0,2,-1,J1772,-1
41912,174962,public,42.366898,-71.01889,Boston,MA,0,2,-1,J1772,-1
41913,174963,public,42.367413,-71.02113,Boston,MA,0,2,-1,J1772,-1
41914,174964,public,42.365215,-71.019485,Boston,MA,0,2,-1,J1772,-1
41915,174965,public,42.366653,-71.01831,Boston,MA,0,2,-1,J1772,-1
41916,174966,public,42.366604,-71.01832,Boston,MA,0,2,-1,J1772,-1
41917,174967,public,42.36654,-71.0184,Boston,MA,0,2,-1,J1772,-1
41918,174968,public,42.365314,-71.01941,Boston,MA,0,2,-1,J1772,-1
41919,174969,public,42.36526,-71.019424,Boston,MA,0,2,-1,J1772,-1
41920,174970,public,42.36659,-71.01834,Boston,MA,0,2,-1,J1772,-1
41921,174971,public,42.366604,-71.0183,Boston,MA,0,2,-1,J1772,-1
41937,174992,public,42.317883,-71.77803,Worcester,MA,0,2,-1,J1772,-1
41941,174996,public,42.316162,-72.637566,Northampton,MA,0,2,-1,J1772,-1
41968,175025,public,40.439251,-80.0033,Pittsburgh,PA,0,2,-1,J1772,-1
41969,175026,public,40.439291,-80.003344,Pittsburgh,PA,0,2,-1,J1772,-1
41970,175027,public,40.439241,-80.003253,Pittsburgh,PA,0,2,-1,J1772,-1
41972,175029,public,40.272128,-76.629853,Hershey,PA,0,2,-1,J1772,-1
41978,175036,public,43.55704,-73.645096,Bolton,NY,0,2,-1,J1772,-1
41979,175037,public,43.557007,-73.64522,Bolton,NY,0,2,-1,J1772,-1
41980,175038,public,43.557083,-73.64522,Bolton,NY,0,2,-1,J1772,-1
41981,175039,public,43.55702,-73.64512,Bolton,NY,0,2,-1,J1772,-1
41988,175052,public,42.36483,-71.089035,Cambridge,MA,0,2,-1,J1772,-1
41989,175053,public,42.364918,-71.089096,Cambridge,MA,0,2,-1,J1772,-1
41990,175054,public,42.36489,-71.08886,Cambridge,MA,0,2,-1,J1772,-1
41991,175055,public,40.684002,-74.2353,Union,NJ,0,2,-1,J1772,-1
41993,175059,public,41.147003,-73.988106,New City,NY,0,2,-1,J1772,-1
41996,175062,public,40.039237,-76.140294,Bird in Hand,PA,0,2,-1,J1772,-1
41997,175063,public,40.039192,-76.140288,Bird in Hand,PA,0,2,-1,J1772,-1
41998,175064,public,40.039122,-76.140294,Bird in Hand,PA,0,2,-1,J1772,-1
42011,175080,public,42.86823,-73.781715,CLIFTON PARK,NY,0,2,-1,J1772,-1
42012,175081,public,42.868362,-73.78161,Clifton park,NY,0,2,-1,J1772,-1
42013,175082,public,42.868332,-73.781685,Clifton Park,NY,0,2,-1,J1772,-1
42014,175083,public,42.013794,-71.46156,Woonsocket,RI,0,2,-1,J1772,-1
42015,175084,public,40.662501,-74.416335,Berkeley Heights,NJ,0,2,-1,J1772,-1
42019,175088,public,42.71522,-73.207064,Williamstown,MA,0,2,-1,J1772,-1
42020,175089,public,40.265344,-76.88568,Harrisburg,PA,0,2,-1,J1772,-1
42021,175090,public,40.265348,-76.885696,Harrisburg,PA,0,2,-1,J1772,-1
42022,175091,public,40.265385,-76.885691,Harrisburg,PA,0,2,-1,J1772,-1
42023,175092,public,42.266344,-71.841592,Worcester,MA,0,2,-1,J1772,-1
42033,175102,public,42.676205,-73.73344,Menands,NY,0,2,-1,J1772,-1
42034,175103,public,42.676277,-73.733406,Menands,NY,0,2,-1,J1772,-1
42035,175104,public,42.676273,-73.73341,Menands,NY,0,2,-1,J1772,-1
42036,175105,public,42.67617,-73.73342,Menands,NY,0,2,-1,J1772,-1
42037,175106,public,43.117188,-75.59616,Verona,NY,0,2,-1,J1772,-1
42038,175107,public,43.117188,-75.596245,Verona,NY,0,2,-1,J1772,-1
42039,175108,public,41.84298,-71.45973,Providence,RI,0,2,-1,J1772,-1
42040,175109,public,41.84419,-71.457201,Providence,RI,0,2,-1,J1772,-1
42041,175110,public,41.84195,-71.45397,Providence,RI,0,2,-1,J1772,-1
42057,175127,public,43.30801,-73.645355,Glens Falls,NY,0,2,-1,J1772,-1
42065,175135,public,42.405308,-71.27627,Waltham,MA,0,2,-1,J1772,-1
42082,175155,public,41.927273,-73.91065,Rhinebeck,NY,0,2,-1,J1772,-1
42087,175160,public,42.590702,-72.524216,Montague,MA,0,2,-1,J1772,-1
42093,175167,public,39.76522,-77.375534,Fairfield,PA,0,2,-1,J1772,-1
42103,175177,public,42.452114,-70.96304,Lynn,MA,0,2,-1,J1772,-1
42147,175227,public,41.657831,-70.279058,Barnstable,MA,0,2,-1,J1772,-1
42148,175228,public,41.657729,-70.27908,Barnstable,MA,0,2,-1,J1772,-1
